id,name,original_name,overview,first_air_date,last_air_date,first_air_year,rating,vote_count,popularity,number_of_seasons,number_of_episodes,episode_run_time,genres,language,origin_country,status,tv_type,networks,production_companies,adult,poster_local,trailer_youtube,trailer_embed
1621,Подпольная империя,Boardwalk Empire,"1920 год. Через несколько часов Атлантик-Сити — столица развлечений и порока, как и вся Америка, вступит в эпоху «Сухого закона». Енох «Наки» Томпсон, днем — городской казначей, а ночью — хитроумный гангстер со связями на самом «верху», решает воспользоваться ситуацией и получить баснословные прибыли на подпольной торговле алкоголем. Однако не он один жаждет обогатиться на новом промысле…",2010-09-19,2014-10-26,2010,8.0,1271,26.9963,5,56,,"криминал, драма",en,US,Ended,Scripted,HBO,"Closest to the Hole Productions, Sikelia Productions, Leverage Entertainment, Cold Front Productions, HBO",False,series_posters/1621.jpg,,
18123,Скуби-Ду! Мистическая Корпорация,Scooby-Doo! Mystery Incorporated,"Их имя — Загадка, а зловещий бизнес — их игра! Скуби, Шэгги, Фредди, Дафни и Велма расследуют новые дела в  Кристальная Пещера — месте, где больше всего в мире призраков.",2010-07-12,2013-04-05,2010,8.2,1117,24.6003,2,52,22,"мультфильм, детектив, семейный, НФ и Фэнтези",en,US,Ended,Scripted,Cartoon Network,Warner Bros. Animation,False,series_posters/18123.jpg,,
31251,Виктория – победительница,Victorious,"Хаос прибывает в жизнь 16-летней Тори Вега. Она переходит в новую школу, но не просто в школу, а в школу искусств. Голливудская школа искусств славится своими сумасшедшими талантливыми учениками, где студенты знают себе цену и готовы пойти на всё, чтобы добиться популярности.

До сих пор Тори считала, что у неё нет особых талантов и была согласна жить в тени своей старшей сестры Трины. Но всё изменится, если Тори сможет совладать со своим талантом, славой и увидеть себя в новом свете.

Но Голливудская средняя школа, это всё же школа, а Тори Вега новая ученица. Теперь Тори надо будет сделать домашнюю работу, завести друзей и привлечь внимание самого красивого мальчика школы.",2010-03-27,2013-02-02,2010,8.215,1722,21.6494,4,57,24,"комедия, Детский",en,US,Canceled,Scripted,Nickelodeon,"Sony Music Entertainment, Nickelodeon Productions, Schneider's Bakery",False,series_posters/31251.jpg,,
21641,"Держись, Чарли!",Good Luck Charlie,"После того как мама возвращается к работе медсестры, а папа с головой уходит в свой бизнес, воспитание девочки ложится на плечи ее старшей сестры 15-летней Тедди и братьев — 17-летнего Пи-Джея и 10-летнего Гейба. При этом ребятам приходится сочетать уход за маленькой сестренкой с учебой в школе, одновременно справляясь со всеми трудностями подросткового возраста.",2010-04-04,2014-02-16,2010,7.894,445,21.1539,4,99,"23, 49, 30","комедия, семейный, Детский",en,US,Ended,Scripted,Disney Channel,It's a Laugh Productions,False,series_posters/21641.jpg,,
33852,Зов крови,Lost Girl,"Бо — суккуб. Выросшая в человеческой семье она не знала о своей истинной природе, считая себя фриком, а неумение контролировать сверхъестественный голод сделало ее одинокой беглянкой, оставляющей после себя череду трупов. Все меняется, когда Бо попадает в поле зрения кланов Фэйри, объяснивших ей кто она. Не желая выбирать между кланами Света и Тьмы, Бо решает занять сторону людей. Ей помогают юная русская воровка Кензи, детектив-оборотень Дайсон и доктор Лорен, занимающаяся изучением Фэйри.",2010-09-12,2015-10-25,2010,7.732,447,17.91,5,77,44,"НФ и Фэнтези, драма",en,CA,Ended,Scripted,"Syfy, Showcase","Bo Series, Prodigy Pictures",False,series_posters/33852.jpg,,
32868,Никита,Nikita,"Когда Никита была крайне проблемным тинейджером, от смерти её спасло секретное агентство США, известное как Подразделение, которое подстроило её казнь и убедило, что ей дали второй шанс начать новую жизнь и возможность послужить своей стране. Однако ей не сказали, что её тренировали как шпионку и убийцу. В конце концов Никиту предали и все её мечты были разрушены людьми, которым, как она думала, можно было доверять.",2010-09-09,2013-12-27,2010,7.258,532,19.6777,4,73,42,"драма, Боевик и Приключения",en,US,Ended,Scripted,The CW,"Sesfonstein Productions, Wonderland Sound and Vision, Warner Bros. Television",False,series_posters/32868.jpg,,
31109,Бен 10: Инопланетная сверхсила,Ben 10: Ultimate Alien,"Прошло несколько недель после событий финала мультсериала «Бен 10: Инопланетная сила», в котором Вилгакс сдался. Бену Теннисону исполнилось 16 лет. Омнитрикс был разрушен и теперь ему нужно осваивать секреты Ультиматрикса — новая версия Омнитрикса, которая даёт доступ ко всем прошлым формам и способностям, а также позволяет ему развивать более сильные и мощные их версии, так называемые Совершенные Формы (Ультимейт).",2010-04-23,2012-03-31,2010,8.222,883,16.6097,2,52,23,"мультфильм, Боевик и Приключения, НФ и Фэнтези, Детский",en,US,Ended,Scripted,Cartoon Network,Cartoon Network Studios,False,series_posters/31109.jpg,,
32910,Трансформеры: Прайм,Transformers: Prime,"Уверенные, что опасность миновала, автоботы, тем не менее, оставляют на Земле небольшую группу защитников под руководством Оптимуса Прайма. Предосторожность оказывается не напрасной — три года спустя Мегатрон объявляется снова и приносит с собой Тёмный Энергон, с помощью которого рассчитывает отомстить за прошлое поражение. Автоботы опять вынуждены взяться за оружие. Они подружились с несколькими земными подростками, и теперь команда роботов и людей сражается, чтобы защитить Землю от десептиконов.",2010-11-26,2013-07-26,2010,8.1,475,15.0003,3,65,21,"Боевик и Приключения, мультфильм, Детский",en,US,Ended,Scripted,"Hub Network, The Hub","Hasbro Studios, Digitalscape, K/O Paper Products, Darby Pop Productions, Polygon Pictures",False,series_posters/32910.jpg,,
33623,Мстители: Величайшие герои Земли,The Avengers: Earth's Mightiest Heroes,"Неизвестная сила наносит удар по четырем тюрьмам для сверхлюдей, и десятки опаснейших суперзлодеев вырываются на свободу. Самые могучие супергерои объединяются в альянс под названием Мстители, чтобы вернуть вырвавшееся на свободу зло за решетку…",2010-10-20,2012-11-11,2010,8.208,772,14.1862,2,52,22,"Боевик и Приключения, мультфильм, НФ и Фэнтези, семейный",en,US,Canceled,Scripted,Disney XD,"Marvel Entertainment, Marvel Animation",False,series_posters/33623.jpg,,
17572,Сорвиголова Кик Бутовски,Kick Buttowski: Suburban Daredevil,"Кик Бутовски — очень необычный ребенок, живущий в самом обычном городе. Он — великий борец с обыденностью, который стремится сделать каждое мгновение своей жизни особенным. Твердо, решив стать самым отчаянным каскадером в мире, Кик понимает, что ему необходимо преодолеть все жизненные обстоятельства на этом пути.",2010-02-13,2012-09-22,2010,8.136,666,12.8709,2,103,22,"мультфильм, Боевик и Приключения, комедия, Детский",en,US,Canceled,Scripted,Disney XD,Disney Television Animation,False,series_posters/17572.jpg,,
1426,Лютер,Luther,"История о выдающемся детективе Джоне Лютере, показывающая, что грязный полицейский и грязные методы — разные вещи. Успешность Лютера заключается в высокой раскрываемости преступлений, благодаря его нестандартным методам, которые он использует для поимки опаснейших преступников Лондона. Но сойдут ли с рук главному герою его собственные правила среди букв закона?",2010-05-04,2019-01-04,2010,7.855,1204,12.6772,5,20,,"криминал, драма, детектив",en,GB,Ended,Scripted,BBC One,BBC,False,series_posters/1426.jpg,,
16997,Тихий океан,The Pacific,"Сюжет описывает ключевые битвы, которые вошли в историю, глазами обычных солдат и их близких.",2010-03-14,2010-05-16,2010,7.791,2526,11.3776,1,10,,"драма, Боевик и Приключения, Война и Политика",en,US,Ended,Miniseries,HBO,"HBO, DreamWorks Television, Playtone",False,series_posters/16997.jpg,,
32962,Луи,Louie,"Рассказ об успешном комике разговорного жанра из Нью-Йорка, который недавно стал отцом-одиночкой, однако успевает не только растить двух дочерей, но и ходить на свидания.",2010-06-29,2015-05-28,2010,7.791,576,10.3252,5,61,,"комедия, драма",en,US,Ended,Scripted,FX,"Bluebush Productions, Pig Newton, 3 Arts Entertainment, FX Productions",False,series_posters/32962.jpg,,
31941,Штат голубая гора,Blue Mountain State,"Сериал рассказывает о трех первокурсниках, поступивших в университет, который уделяет большое внимание американскому футболу. Троица должна быстро адаптироваться к новой жизни, совмещая футбол, женщин, занятия и безостановочные гулянки.",2010-01-11,2011-11-30,2010,7.588,461,9.9402,3,39,22,комедия,en,US,Ended,Scripted,Spike,"Varsity Pictures, Lionsgate Television, Falconer/Romanski, SGF Entertainment",False,series_posters/31941.jpg,,
32118,Генератор Рекс,Generator Rex,"В будущем, когда людей поразили микроскопические роботы, парень по имени Рекс, способный контролировать этих ботов, помогает правительственному агентству в противостоянии с порождениями зла.",2010-04-23,2012-12-27,2010,8.5,412,9.3552,3,59,"30, 23","мультфильм, Боевик и Приключения, Детский, НФ и Фэнтези",en,US,Ended,Scripted,Cartoon Network,"Cartoon Network Studios, Man of Action Entertainment",False,series_posters/32118.jpg,,
33234,Столпы Земли,The Pillars of the Earth,"Время действия — Англия, XII век. Тяжелое, смутное время, жестокие нравы… Граница между добром и злом настолько условна, что легко сделать неверный шаг, принимая решения в масштабах целого государства. Вечная борьба за престол, постоянные войны, предательство церкви… Великолепная экранизация одноименного романа Кена Фоллета никого не оставит равнодушным!",2010-07-23,2010-08-27,2010,7.655,407,5.9974,1,8,,драма,en,US,Ended,Miniseries,STARZ,"Tandem Communications, Muse Entertainment, Movie Central Network, CBC, The Movie Network, Starz Entertainment, Scott Free Productions",False,series_posters/33234.jpg,,
32351,Гадкие американцы,Ugly Americans,"Возьмите Нью-Йорк, добавьте всех ужасных монстров, научно-фантастических фриков и волшебных существ, хорошо это перемешайте и получите «Гадких американцев».",2010-03-17,2012-04-25,2010,8.209,666,4.9087,2,31,22,"мультфильм, комедия",en,US,Canceled,Scripted,Comedy Central,"Augenblick Studios, Cuppa Coffee Studios, Turner Studios, Solis Animation, Big Jump Entertainment",False,series_posters/32351.jpg,,
1421,Американская семейка,Modern Family,"Современная американская семья: Джей Притчетт познакомился со сногсшибательной колумбийкой Глорией, когда она в бикини подавала ему коктейли на вечеринке, которую он устроил в день ухода егo первой жены. Теперь Джей и Глория женаты, и Джей изо всех сил старается не отставать от молодой красотки-жены и ее сына-подростка. В семье Клэр Дельгадо тоже не все гладко. Ее муж Фил - просто замечательный, но он считает, что «свой в доску» для своих детей, чем их сильно смущает.",2009-09-23,2020-04-08,2009,7.909,3375,102.2959,11,250,,комедия,en,US,Ended,Scripted,ABC,"Levitan Lloyd Productions, 20th Century Fox Television, Steven Levitan Prods, Picador Productions",False,series_posters/1421.jpg,,
1419,Касл,Castle,"Ричард Касл — успешный писатель, умеющий очаровать кого угодно. Внезапно он столкнулся с творческим кризисом, поэтому не слишком доволен своей работой. Чтобы во всех смыслах перевернуть страницу, литератор к удивлению фантов «убивает» главного героя популярного детективного цикла. И в этот момент, когда Касл оказывается на распутье, его привлекают к расследованию настоящего преступления.

Для Ричарда данное приключение — глоток свежего воздуха. Он пользуется знакомством с мэром, чтобы на постоянной основе присоединиться к отделу в качестве консультанта. Помимо интересного времяпрепровождения Касл надеется извлечь из происходящего пользу: Беккет становится прототипом для его новой героини — Никки Хит.",2009-03-09,2016-05-16,2009,7.973,2097,95.5273,8,173,,"драма, криминал",en,US,Canceled,Scripted,ABC,"Beacon Pictures, Experimental Pictures, ABC Studios, The Barry Schindel Company, MilMar Pictures",False,series_posters/1419.jpg,,
18165,Дневники вампира,The Vampire Diaries,"Прошло всего четыре месяца после трагической аварии, в которой погибли их родители, и 17-летняя Елена Гилберт и ее 15-летний брат Джереми все еще пытаются оправиться от потери и вернуться к нормальной жизни. Елена всегда была отличной ученицей, красивой и популярной девушкой в школе, но теперь ей очень тяжело скрывать свою печаль от внешнего мира. В начале учебного года внимание Елены и ее друзей привлекает новый ученик, загадочный и красивый Стефан Сальваторе.  Стефан и Елена тут же чувствуют взаимную симпатию, но Елена даже не подозревает, что Стефан — вампир, которому уже сотни лет, и который старается мирно жить среди людей, несмотря на то, что его брат, Дэймон — воплощение вампирской жестокости и кровожадности. Теперь два брата-вампира — один добрый, другой злой — ведут борьбу за души Елены, ее друзей и других жителей городка Мистик Фоллз.",2009-09-10,2017-03-10,2009,8.301,9624,89.5193,8,171,43,"драма, НФ и Фэнтези",en,US,Ended,Scripted,The CW,"Warner Bros. Television, Alloy Entertainment, Outerbanks Entertainment, Bonanza Productions, CBS Studios",False,series_posters/18165.jpg,,
17610,Морская полиция: Лос-Анджелес,NCIS: Los Angeles,"NCIS: Los Angeles — драма о сложной работе — наблюдении под прикрытием. Отдел особых проектов — подразделение NCIS, которое занимается опасными преступниками, угрожающими безопасности всей страны. Используя фальшивые личности и последние технологии, команда специалистов работает под прикрытием, рискуя собственными жизнями ради достижения цели. Специальный агент Джи Каллен — хамелеон, который способен трансформироваться в кого угодно, чтобы проникнуть в преступный мир.

Его напарник — специальный агент Сэм Ханна, бывший морской котик, который участвовал в боях в Афганистане и в Ираке, эксперт по наблюдению, который использует последние достижения мониторинга для наблюдения за полевыми агентами и связи с ними. Помогает команде специальный агент Кенси Блай, необыкновенно одаренная дочь погибшего морпеха, которая обожает риск, сопутствующий работе под прикрытием. Психолог Нэйт Гетц способен понять мотивы любого человека, он составляет профили преступников и наблюдает за психологическим состоянием оперативников. Эта небольшая команда полагается друг на друга и готова сделать все, чтобы защитить национальные интересы.",2009-09-22,2023-05-21,2009,7.535,1241,76.7961,14,323,45,"Боевик и Приключения, драма, криминал, детектив",en,US,Ended,Scripted,CBS,"Shane Brennan Productions, Belisarius Productions, CBS Studios",False,series_posters/17610.jpg,,
1435,Хорошая жена,The Good Wife,"История о жене и матери, на плечи которой легла забота о семье после того, как ее муж был вовлечен в публичный секс-скандал и посажен в тюрьму за коррупцию.",2009-09-22,2016-05-08,2009,7.595,671,67.2642,7,156,43,драма,en,US,Ended,Scripted,CBS,"CBS Productions, King Size Productions, Scott Free Productions, CBS Studios, Small Wishes",False,series_posters/1435.jpg,,
1422,Бывает и хуже,The Middle,"Семья Хек живёт в небольшом городке и каждый день пытается справляться с обычными проблемами: работой, учёбой, деньгами, домашними делами и постоянными недоразумениями. Несмотря на бесконечные трудности и хаос, они остаются дружной семьёй и вместе проходят через все жизненные испытания.",2009-09-30,2018-05-22,2009,7.564,743,50.0262,9,215,22,комедия,en,US,Ended,Scripted,ABC,"Blackie and Blondie Productions, Warner Bros. Television",False,series_posters/1422.jpg,,
1417,Хор,Glee,"Учитель испанского языка собирается возродить школьный хор. Во времена, когда он сам был учеником, слава хора гремела на весь штат. Теперь это пристанище для неудачников и аутсайдеров — тех, кого не берут в крутые школьные тусовки. Но Уилл Шустер сделает из забитых хористов настоящих звезд!",2009-05-19,2015-03-20,2009,6.783,944,42.4976,6,121,,"комедия, драма",en,US,Ended,Scripted,FOX,"20th Century Fox Television, Ryan Murphy Television, Brad Falchuk Teley-vision",False,series_posters/1417.jpg,,
8592,Парки и зоны отдыха,Parks and Recreation,"Простой чиновник Лесли Ноуп однажды поняла, что своей работой не приносит обществу никакой пользы. Тогда же она решает превратить заброшенный карьер практически в парк культуры и отдыха. Препятствием на её пути, конечно же, станут негибкая бюрократическая система, эгоистичные соседи, не желающие перемен даже к лучшему, и фирмы-застройщики, сразу заинтересовавшиеся ненужным им до этого бесхозным участком. Но Лесли им не уступит...",2009-04-09,2015-02-24,2009,8.033,1827,36.7941,7,122,22,комедия,en,US,Ended,Scripted,NBC,"Universal Television, Deedle-Dee Productions, Fremulon, 3 Arts Entertainment",False,series_posters/8592.jpg,,
10283,Арчер,Archer,Остроумный супершпион Стерлинг Арчер и его несуразная команда тайных агентов превращают опасные миссии в хаотичные приключения по всему миру.,2009-09-17,2023-12-17,2009,7.945,1430,33.1259,14,140,22,"комедия, Боевик и Приключения, мультфильм",en,US,Ended,Scripted,"FX, FXX","Radical Axis, Floyd County Productions, FX Productions",False,series_posters/10283.jpg,,
21510,Белый воротничок,White Collar,"Сериал рассказывает о сотрудничестве гениального мошенника и агента ФБР. Нил Кэффри, невероятно обаятельный преступный ум, наконец-то был пойман своим извечным врагом, отличным агентом государственной безопасности Питером Бёрком. Когда Нил бежит из тюрьмы, чтобы найти свою пропавшую любовь, Питер ловит его еще раз. Нил предлагает ему не торопиться с отправкой в тюрьму, и рассмотреть возможность сотрудничества.",2009-10-23,2014-12-18,2009,8.232,1555,36.4297,6,81,,"криминал, драма, детектив",en,US,Ended,Scripted,USA Network,"Fox Television Studios, Jeff Eastin & Warrior George Productions",False,series_posters/21510.jpg,,
18347,Сообщество,Community,"Когда вскрывается, что юридический диплом Джефа Уингера — липовый, он возвращается в колледж и собирает учебную группу из изгоев.",2009-09-17,2015-06-02,2009,7.999,2077,32.8146,6,110,,комедия,en,US,Ended,Scripted,"NBC, Yahoo! Screen","Krasnoff / Foster Entertainment, Universal Media Studios, Dan Harmon / Russo Brothers, Harmonious Claptrap, Sony Pictures Television, Universal Television",False,series_posters/18347.jpg,,
8358,Обмани меня,Lie to Me,"Доктор Лайтман считает, что все врут. И чтобы доказать это, ему достаточно всего лишь пару минут пообщаться с человеком. Любое движение, жест, любое неосторожное слово могут выдать в вас лжеца. Надо лишь уметь это увидеть. Среднестатистический человек врет три раза за десять минут разговора. Задача доктора Лайтмана и его коллег — распознать эту ложь, и, используя свои таланты, они спасают от тюрьмы невиновных и сажают за решетку преступников. К Агентству Лайтмана обращаются за помощью федералы, правительство, Конгресс и даже премьер-министр Узбекистана. Но может ли человек быть счастлив, если видит, что все вокруг постоянно лгут?",2009-01-21,2011-01-31,2009,7.877,1680,27.3471,3,48,44,"криминал, драма, детектив",en,US,Canceled,Scripted,FOX,"Imagine Television Studios, Samuel Baum Productions, 20th Century Fox Television",False,series_posters/8358.jpg,,
15819,Хранилище 13,Warehouse 13,"После спасения жизни президента двух агентов Секретной службы переводят на секретный объект в штате Южная Дакота. Там содержатся сверхъестественные вещи, которые правительство США собирало в течение столетий. Их новое задание — вернуть часть пропавших вещей и расследовать сообщения о новых.",2009-07-07,2014-05-19,2009,7.675,751,25.8157,5,64,60,"НФ и Фэнтези, комедия, Боевик и Приключения, драма",en,US,Ended,Scripted,Syfy,"Syfy, UCP",False,series_posters/15819.jpg,,
15632,Шоу Кливленда,The Cleveland Show,"Спин-офф сериала «Гриффины» про Кливленда. Теперь у него 14-летний сын, а сам он переезжает в свой родной город, где сразу же женится на бывшей возлюбленной, у которой есть сын и дочь.",2009-09-27,2013-05-19,2009,5.896,460,16.8633,4,88,22,"мультфильм, комедия",en,US,Ended,Scripted,FOX,"20th Century Fox Television, Persons Unknown Productions, Happy Jack Productions, Fuzzy Door Productions",False,series_posters/15632.jpg,,
5148,Звёздные врата: Вселенная,Stargate Universe,"Таинственный девятый шеврон переносит команду исследователей с Земли на беспилотное судно Древних с названием «Судьба», где выясняется, что возврата на Землю нет. Команде предстоит приспособиться к жизни на борту судна, несущего их в далекие уголки Вселенной по проложенному Древними курсу и, возможно, свыкнуться с мыслью, что этот корабль станет их домом и тюрьмой до последних секунд их жизней.",2009-10-02,2011-05-09,2009,7.422,785,13.2316,2,40,45,"НФ и Фэнтези, Боевик и Приключения, драма",en,US,Canceled,Scripted,Syfy,MGM Television,False,series_posters/5148.jpg,,
21494,Визитёры,V,"Сегодня весь мир проснулся и увидел, что над каждым городом парят космические корабли. Прибывшие утверждают что пришли с миром, и предлагают подарки в виде медицинских открытий и технологических усовершенствований. Они обещают, что не навредят. Они лгут. Большинство человечества верит, что чужие прибыли как раз тогда, когда мы в них нуждались. Люди с радостью принимают их помощь.

Но во время расследования террористической ячейки агент госбезопасности Эрика Эванс обнаруживает нечто вовсе не безобидное. Когда ее напарник пытается ее убить, Эрика обнаруживает, что пришельцы планируют внедриться в правительства и крупные корпорации, чтобы в будущем захватить все человечество. Но убедить в этом остальных практически невозможно, ведь в руках пришельцев два мощных козыря. Во-первых, они завоевали веру и любовь людей, благодаря своим подаркам. Во-вторых, они взяли под контроль почти всех подростков.",2009-11-03,2011-03-15,2009,6.784,805,12.1487,2,22,,"НФ и Фэнтези, драма",en,"CA, US",Canceled,Scripted,ABC,Warner Bros. Television,False,series_posters/21494.jpg,,
14956,Кукольный дом,Dollhouse,"Они будут тем, кем вы захотите, и сделают то, что вам нужно. Они говорят на всех языках и обладают всеми навыками сразу. Они живут в месте, где стираются сожаления, боль, воспоминания, и говорят, что они пришли туда добровольно. Но…так ли это? Девушка по имени Эко живет в таинственном «Кукольном доме» и является членом незаконной и подпольной группы людей, чья индивидуальность была стёрта. 

 

 

Она — Кукла. Нанимаемые богачами и влиятельными людьми, Куклы не просто выполняют свои роли, а полностью становятся теми, кого хочет видеть очередной клиент. В их разум может быть загружено бесчисленное количество информации, и каждый раз после выполнения задания она полностью стирается. Но однажды память Эко будто просыпается от тяжелого сна, и она начинает медленно, по кусочкам собирать свое таинственное прошлое.",2009-02-13,2010-01-29,2009,7.211,492,11.9663,2,25,44,"Боевик и Приключения, драма, НФ и Фэнтези",en,US,Canceled,Scripted,FOX,Mutant Enemy Productions,False,series_posters/14956.jpg,,
31356,Биг Тайм Раш,Big Time Rush,"Четыре лучших друга, 16-летние подростки из Миннесоты, Кендалл, Джеймс, Логан и Карлос, мечтают стать знаменитыми музыкантами. И неожиданно им выпадает шанс. Их приглашают в Лос-Анджелес, в городок юных талантов, где киностудии и студии звукозаписи временно селят одаренных молодых ребят, потенциальных кинозвезд и будущих «королей рока». Это история об обычных подростках, оказавшихся в необычной ситуации. История о настоящей дружбе, о тяжелой работе на пути к успеху, о победах и поражениях - и об исполнении самой заветной мечты.",2009-11-28,2013-07-25,2009,8.573,1679,12.1623,4,70,24,"комедия, Детский",en,US,Ended,Scripted,Nickelodeon,"Nickelodeon Productions, Jack Mackie Pictures",False,series_posters/31356.jpg,,
31295,Отбросы,Misfits,"Келли, Нейтан, Кертис, Алиша и Саймон выполняют общественные работы за совершение мелких преступлений. Они – не друзья. Более того, у них нет ничего общего. В группе постоянно происходят конфликты, споры и драки. Но в удивительный день во время сильного шторма сильная молния делает из них супергероев и наделяет их сверхспособностями. Они понятия не имеют, что делать с открывшимися перспективами. Более того, никто из них не рад своей новой силе, потому что она раскрывает их самые глубокие комплексы и тайны, которые бы они не хотели выставлять напоказ.",2009-11-12,2013-12-11,2009,7.601,1022,10.8351,5,37,45,"НФ и Фэнтези, драма, комедия",en,GB,Ended,Scripted,E4,Clerkenwell Films,False,series_posters/31295.jpg,https://www.youtube.com/watch?v=ud8AJDaAW7c,https://www.youtube.com/embed/ud8AJDaAW7c
19092,"Вспомни, что будет",FlashForward,"Cобытия развиваются после того, как люди во всем мире на две минуты переносятся на 6 месяцев вперед. После этого на Земле начинается хаос. И дело даже не в том, что за эти две минуты произошли тысячи аварий и несчастных случаев. Те, кто увидел себя счастливыми, пытаются изо всех сил приблизить момент счастья. Другие пытаются что-то изменить или впадают в отчаяние. Есть и те, кто в эти две минуты просто потерял сознание. Эти люди со временем понимают, почему у них не было видения — через полгода они будут уже мертвы. Можно ли изменить увиденное будущее?",2009-09-24,2010-05-27,2009,7.0,534,9.9551,1,22,42,"НФ и Фэнтези, драма",en,US,Canceled,Scripted,ABC,Phantom Four,False,series_posters/19092.jpg,,
15826,1000 способов умереть,1000 Ways to Die,"Наука о жизни и случайность смерти сочетаются с долей дарвинизма. Судебные эксперты, патологоанатомы, токсикологи, герпетологи и другие специалисты дают красноречивые объяснения смертности.",2009-02-08,2012-07-15,2009,7.663,430,4.4058,8,72,"30, 22","документальный, комедия",en,US,Ended,Documentary,Spike,"Original Productions, Spike TV",False,series_posters/15826.jpg,,
46080,Маша и Медведь,Маша и Медведь,"Маша — невероятно активная девочка, которая никогда не сидит на месте и считает, что весь мир создан для неё одной. Машина индивидуальность не знает границ, поэтому урок труда легко оборачивается строительством парусного корабля, а набор художника — в разукрашивание всего леса.",2009-01-07,2026-06-05,2009,6.843,417,19.6995,8,208,7,"мультфильм, семейный, Детский, комедия",ru,RU,Returning Series,Scripted,Russia-1,Animaccord Animation Studio,False,series_posters/46080.jpg,https://www.youtube.com/watch?v=_SS95ZpTHlc,https://www.youtube.com/embed/_SS95ZpTHlc
5920,Менталист,The Mentalist,"После того как серийный убийца убил его семью, Патрик Джейн отказался от карьеры экстрасенса и использует свои способности, чтобы помогать правоохранительным органам.",2008-09-23,2015-02-18,2008,8.354,4349,175.1728,7,151,,"криминал, драма, детектив",en,US,Ended,Scripted,CBS,"Warner Bros. Television, Primrose Hill Productions",False,series_posters/5920.jpg,https://www.youtube.com/watch?v=5Ku9rCpcco4,https://www.youtube.com/embed/5Ku9rCpcco4
1396,Во все тяжкие,Breaking Bad,"Вся жизнь немолодого школьного учителя химии Уолтера Уайта — это борьба. Его зарплаты не хватает на содержание беременной жены и сына-инвалида, поэтому учитель вынужден подрабатывать на автомойке. Но всё меняется, когда Уолтеру ставят страшный диагноз — неоперабельный рак лёгких.",2008-01-20,2013-09-29,2008,8.947,17938,133.507,5,62,,"драма, криминал",en,US,Ended,Scripted,AMC,"Sony Pictures Television, High Bridge Productions, Gran Via Productions",False,series_posters/1396.jpg,,
1409,Сыны анархии,Sons of Anarchy,"Сериал рассказывает об одном из главаре международного клуба байкеров из небольшого городка Чарминг в Калифорнии. В центре сюжета - противоречивая фигура Джекса Теллера, сына основателя и бывшего президента клуба Джона Теллера.",2008-09-03,2014-12-09,2008,8.414,3271,65.2803,7,92,,"криминал, драма",en,US,Ended,Scripted,FX,"SutterInk, Linson Entertainment, Fox 21, FX Productions",False,series_posters/1409.jpg,,
1705,Грань,Fringe,"Оливия Данэм — молодой агент ФБР — вынуждена работать со штатом ученых, чтобы расследовать необъяснимые феномены. Среди работников этого секретного отдела Национальной Безопасности: доктор Уолтер Бишоп — что-то среднее между Эйнштейном и Франкенштейном, его сын с IQ около 200, так и не закончивший школу, уклоняющийся от уплаты карточных долгов, и Нина Шарп, проработавшая на тайную организацию 16 лет. Особый агент НБ Филип Бройлс возглавляет отдел, призванный расследовать паранормальные явления.",2008-09-09,2013-01-18,2008,8.125,2803,55.293,5,100,,"НФ и Фэнтези, драма, детектив",en,US,Ended,Scripted,FOX,"Warner Bros. Television, Bad Robot",False,series_posters/1705.jpg,https://www.youtube.com/watch?v=Ngrsjbq_cBQ,https://www.youtube.com/embed/Ngrsjbq_cBQ
4194,Звёздные Войны: Войны Клонов,Star Wars: The Clone Wars,"Великая Армия Республики, ведомая Йодой, Мейсом Винду, Оби-Ваном Кеноби и другими рыцарями-джедаями, сражается против Новой Армии Дроидов сепаратистов.  Сюжет сериала дополняет вселенную Звездных войн, описывая события, произошедшие между эпизодами II и III.",2008-10-03,2020-05-04,2008,8.469,2355,45.8486,7,133,,"Боевик и Приключения, НФ и Фэнтези, мультфильм",en,US,Ended,Scripted,"Cartoon Network, Netflix, Disney+","Lucasfilm Animation, Lucasfilm Ltd.",False,series_posters/4194.jpg,https://www.youtube.com/watch?v=VXgIGIABgYs,https://www.youtube.com/embed/VXgIGIABgYs
10545,Настоящая кровь,True Blood,"События разворачиваются в небольшом городке в пригороде Нового Орлеана. С тех пор, как японцы изобрели синтетическую кровь «True Blood», у вампиров отпала необходимость убивать простых смертных. Два года назад вампиры покинули свои гробы и официально заявили о своих правах. Но как водится, не все люди оказались готовы к этому, и не все вампиры были рады отказаться от привычного лакомства. Сьюки Стэкхауз — обычная официантка из пригородного кафе, наделенная способностью читать мысли окружающих, знакомится с «хорошим» вампиром Биллом Комтоном. И сразу приобретает много врагов из «плохих парней».",2008-09-07,2014-08-24,2008,7.616,2069,42.3819,7,80,"60, 52","НФ и Фэнтези, драма, детектив",en,US,Ended,Scripted,HBO,"Your Face Goes Here Entertainment, HBO",False,series_posters/10545.jpg,,
