id,title,original_title,overview,release_date,year,rating,vote_count,budget,revenue,runtime,genres,language,adult,poster_local,trailer_youtube,trailer_embed
282813,Пирамида,The Pyramid,"Группа американских археологов раскапывает древнюю пирамиду, расположенную глубоко под египетской пустыней. Когда они начинают исследовать внутренние помещения пирамиды, то безнадежно теряются в ее бесконечных темных катакомбах.",2014-12-04,2014,5.31,1155,6500000,16861137,90,ужасы,en,False,posters2/282813.jpg,https://www.youtube.com/watch?v=Com7d68oRTA,https://www.youtube.com/embed/Com7d68oRTA
87492,Охотник на лис,Foxcatcher,"События развернутся вокруг Джона Дюпона, наследника огромного состояния, который на территории своего поместья организовал тренировочный комплекс для борцов. Там в 1996 году он убил олимпийского чемпиона Дэйва Шульца…",2014-11-14,2014,6.655,2485,24000000,12096300,134,"драма, триллер",en,False,posters2/87492.jpg,https://www.youtube.com/watch?v=_Uc-q2qbVuQ,https://www.youtube.com/embed/_Uc-q2qbVuQ
200505,День драфта,Draft Day,"Главный герой картины — менеджер Cleveland Browns, пытающийся привлечь в свою команду перспективного игрока…",2014-04-11,2014,6.7,1007,25000000,28831145,110,драма,en,False,posters2/200505.jpg,https://www.youtube.com/watch?v=OOneQlfQJCI,https://www.youtube.com/embed/OOneQlfQJCI
251519,Сын Бэтмена,Son of Batman,"Бэтмен узнает, что он имеет наследника, подростка-сына, тайно посланного террористической группой Лига Убийц.",2014-05-13,2014,7.1,1145,0,0,74,"мультфильм, боевик, приключения",en,False,posters2/251519.jpg,,
273895,Сельма,Selma,"Драма о маршах протеста, устроенных знаменитым правозащитником Мартином Лютером Кингом в местечке Сельма, штат Алабама.",2014-12-25,2014,7.373,2324,20000000,66787908,128,"история, драма",en,False,posters2/273895.jpg,,
157845,Ровер,The Rover,"Действие развивается в недалеком будущем, главный герой преследует по дикой австралийской природе банду, угнавшую его автомобиль.",2014-06-04,2014,6.264,1061,12250000,2510007,103,"криминал, драма",en,False,posters2/157845.jpg,,
244506,Лагерь «X-Ray»,Camp X-Ray,"Девушка по имени Коул вступает в ряды Вооруженных сил США и по долгу службы попадает в, пожалуй, самое жуткое место в мире — тюрьму для военнопленных Гуантанамо. Героиня знакомится там с заключенным Али, который сидит к тому времени уже восемь лет, и решается вызволить его оттуда.",2014-10-17,2014,6.721,1103,1000000,59744,117,драма,en,False,posters2/244506.jpg,,
283350,"Прежде, чем мы расстанемся",Before We Go,"Мужчина и женщина, ранее не знавшие друг друга, проводят ночь вместе. Противоречия, испытываемые героями в жизни, становятся основой для исследования друг друга и самих себя.",2014-09-04,2014,6.744,1895,0,37151,89,"мелодрама, драма, комедия",en,False,posters2/283350.jpg,,
188166,Руины прошлого,Blue Ruin,"Спокойная жизнь таинственного затворника переворачивается с ног на голову, когда он возвращается туда, где провел детство, желая отомстить. Он ввязывается в жестокую борьбу, чтобы защитить свою семью…",2014-04-25,2014,6.787,1630,420000,993313,90,"криминал, триллер",en,False,posters2/188166.jpg,,
288158,Женщина в черном: Ангел смерти,The Woman in Black 2: Angel of Death,"В угрюмый особняк Ил-Марш, превращенный в период Второй мировой войны в больницу для душевнобольных, прибывает группа психически неуравновешенных солдат, ухаживать за которыми берется молодая и красивая медсестра Ева. Однако вскоре героиня понимает, что ее подопечным грозят не только их собственные внутренние демоны. Прибытие новых пациентов разбудило мрачные силы старинного поместья, и, несмотря на все усилия девушки, солдаты один за другим становятся жертвами таинственной Женщины в черном.",2014-12-30,2014,5.238,1063,15000000,48854305,94,"триллер, ужасы, драма",en,False,posters2/288158.jpg,https://www.youtube.com/watch?v=Ew3WZ-WY1Yg,https://www.youtube.com/embed/Ew3WZ-WY1Yg
157851,Звёздная карта,Maps to the Stars,"Место действия - два голливудских дома. В одном живет стареющая актриса, которая надеется сыграть роль собственной давно погибшей матери - легенды черно-белого кино. Другой особняк - резиденция сверхуспешного психотерапевта, его жены и их сына - 13-летнего миллионера, наркомана и звезды. В оба дома проникает девушка из Флориды, которая подружилась в твиттере с Кэрри Фишер и надеется с ее помощью покорить Лос-Анджелес.",2014-05-21,2014,6.2,1147,15000000,4510000,107,драма,en,False,posters2/157851.jpg,,
286554,Любовь с первого взгляда,Two Night Stand,Девушка застряла дома у парня на целый день из-за ужасного снежного шторма. Благодаря этому стихийному бедствию молодые люди получают возможность познакомиться поближе.,2014-09-26,2014,6.416,1922,1645000,868081,82,"мелодрама, комедия",en,False,posters2/286554.jpg,https://www.youtube.com/watch?v=rLnqTqoJnbU,https://www.youtube.com/embed/rLnqTqoJnbU
229297,Магия лунного света,Magic in the Moonlight,"1928 год. Выдающийся иллюзионист по просьбе своего друга и коллеги приезжает на Лазурный Берег разоблачить молодую привлекательную шарлатанку, якобы умеющую вызывать духов умерших. Она очаровала богатого наследника и его мать-вдову, а это не устраивает других членов семьи.",2014-07-25,2014,6.5,2171,16800000,51029361,98,"комедия, драма, мелодрама",en,False,posters2/229297.jpg,https://www.youtube.com/watch?v=Sb8kuAB6vV4,https://www.youtube.com/embed/Sb8kuAB6vV4
210479,Лок,Locke,"Иван Лок примерный семьянин и успешный руководитель строительства. Завтрашний день - один из важнейших в его жизни, его ждет карьерный рост. Но вечером раздается телефонный звонок, который перевернет его жизнь с ног на голову.",2014-04-10,2014,6.89,2944,2000000,4635300,85,"драма, триллер",en,False,posters2/210479.jpg,https://www.youtube.com/watch?v=q2QE8OKCKZk,https://www.youtube.com/embed/q2QE8OKCKZk
157849,Самый опасный человек,A Most Wanted Man,"Каждая война начинается со страха. Каждое предательство начинается с доверия. Глава секретного подразделения разведки получает задание найти опасного международного беглеца Ису Карпова, которого из симпатии укрывает молодая девушка-адвокат. Когда в погоню вступают разведки других стран, начинается большая шпионская игра, в которой любой может оказаться наживкой или акулой. А национальная безопасность нередко зависит от простых человеческих чувств.",2014-07-25,2014,6.5,1490,15000000,31554855,122,триллер,en,False,posters2/157849.jpg,https://www.youtube.com/watch?v=uQoNBKuOl50,https://www.youtube.com/embed/uQoNBKuOl50
164251,Серена,Serena,"Ослепительная красавица Серена выходит замуж за успешного промышленника Джорджа Пембертона. Счастливая пара правит лесозаготовительной империей Пембертонов, и кажется, что нет ничего и никого, кто мог бы встать на пути их полного нежности и страсти брака. Но тайны прошлого и ревность опасны как стихия.",2014-10-12,2014,5.589,1070,30000000,5092129,109,драма,en,False,posters2/164251.jpg,https://www.youtube.com/watch?v=sVTMpoFceM4,https://www.youtube.com/embed/sVTMpoFceM4
273271,Ошибка времени,Time Lapse,"Трое приятелей - подающий надежды художник и по совместительству управдом Финн, его девушка официантка и писательница Кэлли и их друг Джаспер, помешанный на собачьих гонках, - находят в комнате соседа-ученого странное изобретение - машину, печатающую фотографии из будущего дня. Теперь Джаспер знает, на каких собак нужно ставить, и Финн и Кэлли могут, наконец, посвятить себя любимым занятиям. Но вскоре визуальные пророчества загадочной машины начинают обескураживать и пугать героев...",2014-05-24,2014,6.539,1393,0,19572,103,"триллер, фантастика, детектив",en,False,posters2/273271.jpg,https://www.youtube.com/watch?v=GcsQtFEiQDo,https://www.youtube.com/embed/GcsQtFEiQDo
225565,Этот неловкий момент,That Awkward Moment,"Трое манхэттенских холостяков решают поддержать своего друга, впавшего в депрессию из-за недавнего разрыва с возлюбленной, и заключают пакт о том, чтобы как можно дольше оставаться неженатыми. Однако соглашение оказывается под угрозой, когда все они влюбляются…",2014-01-29,2014,6.147,2736,8000000,45600000,94,"комедия, мелодрама",en,False,posters2/225565.jpg,,
157847,Джо,Joe,"Заглавный персонаж, бывший преступник, который совершенно неожиданно становится своего рода наставником 15-летнего Гэри Джонса, старшего ребенка в семье бездомных, управляемой отцом-пьяницей. Вместе Джо и Гэри пытаются найти дорогу к лучшей жизни в маленьком и забытом богом городишке, расположенном в штате Миссисипи.",2014-04-11,2014,6.524,1040,4000000,2431443,118,драма,en,False,posters2/157847.jpg,,
146015,Двойник,The Double,"Саймон - скромный работяга. На работе его не замечают, а девушка мечты игнорирует. Кажется, что так будет продолжаться вечно, но однажды в конторе появляется Джеймс, внешне - двойник Саймона, но по характеру его полная противоположность - уверенный, харизматичный плейбой. К ужасу Саймона, Джеймс потихоньку начинает забирать его жизнь.",2014-04-03,2014,6.517,1088,0,200000,93,"триллер, драма",en,False,posters2/146015.jpg,https://www.youtube.com/watch?v=tXK_BMDnWXc,https://www.youtube.com/embed/tXK_BMDnWXc
209276,От звонка до звонка,Starred Up,"Проблемного и невероятно жестокого подростка переводят в тюрьму для взрослых, где он встречает своего отца…",2014-03-21,2014,7.1,1020,0,54915,100,драма,en,False,posters2/209276.jpg,https://www.youtube.com/watch?v=Pq7rR8BYLmg,https://www.youtube.com/embed/Pq7rR8BYLmg
177494,Вероника Марс,Veronica Mars,"Когда-то помогая отцу распутывать преступления в родном городе Нептун, Вероника Марс понимала, что это не будет длиться вечно. Уехав в Нью-Йорк и получив должность адвоката в хорошей фирме, она была уверена, что вырвалась из замкнутого круга. Она ошибалась. Ее бывший парень Логан Экхолз обвиняется в убийстве своей подруги - молодой старлетки. Приняв решение помочь ему, Вероника возвращается в Нептун и начинает собственное расследование. Внезапно она оказывается в самой гуще событий, окруженная друзьями и врагами. И самый большой вопрос - кому можно верить, а кому - нет...",2014-03-13,2014,6.62,1151,6000000,3500000,107,"криминал, драма, комедия",en,False,posters2/177494.jpg,,
244264,Детка,Laggies,"Когда Меган получает предложение от парня, с которым уже давно встречается, оказывается, что на самом деле она абсолютно не готова к взрослой жизни. Поэтому она берёт паузу, врёт своему парню, что уезжает на недельку в отпуск, а сама буквально впадает в детство и отрывается в компании малознакомых тинейджеров. Возможно, чтобы повзрослеть, ей нужно встретить другого мужчину?",2014-09-25,2014,6.1,1179,5000000,2379154,99,"комедия, драма, мелодрама",en,False,posters2/244264.jpg,https://www.youtube.com/watch?v=Sk3Tev6xrZA,https://www.youtube.com/embed/Sk3Tev6xrZA
246080,Чёрное море,Black Sea,"К уволенному капитану подводной лодки обращается таинственный наниматель с предложением возглавить экспедицию по поиску затонувшей у берегов Чёрного моря субмарины, предположительно загруженной золотом. Желая подзаработать на этом деле и отомстить бывшему работодателю, капитан собирает команду из русских и английских моряков и отправляется в плавание, но вскоре понимает, в какое рискованное предприятие ввязался.",2014-12-05,2014,6.266,1181,8000000,4070789,107,"приключения, драма, триллер",en,False,posters2/246080.jpg,https://www.youtube.com/watch?v=HvA4e7FTIr4,https://www.youtube.com/embed/HvA4e7FTIr4
157832,Голгофа,Calvary,"Добродушному священнику угрожают на исповеди. С этого момента ему придется вступить в битву с темными силами, которые сгущаются вокруг него.",2014-04-11,2014,7.106,1063,0,3593460,100,драма,en,False,posters2/157832.jpg,,
270302,Клуб бунтарей,The Riot Club,"Студент — первокурсник Оксфордского университета вступает в пользующийся дурной славой Клуб бунтарей. Здесь, за один вечер, можно создать или разрушить репутацию на годы вперёд.",2014-09-19,2014,5.891,1019,0,2100000,107,драма,en,False,posters2/270302.jpg,,
293310,Citizenfour: Правда Сноудена,Citizenfour,"В январе 2013 года Лора Пойтрас стала получать анонимные зашифрованные электронные письма от человека по имени «CITIZENFOUR», который утверждал, что у него есть доказательства существования нелегальных программ скрытого наблюдения, которое ведёт АНБ в сотрудничестве с другими спецслужбами по всему миру.  Пять месяцев спустя она и журналисты Гленн Гринвальд и Ивен МакАскилл прилетели в Гонконг для первой из многих встреч с этим человеком. Им оказался Эдвард Сноуден.",2014-10-10,2014,7.736,1414,0,3003169,114,документальный,en,False,posters2/293310.jpg,https://www.youtube.com/watch?v=gEXswe5yEqs,https://www.youtube.com/embed/gEXswe5yEqs
171372,Фрэнк,Frank,"В центре истории окажется молодой парень, жаждущий стать музыкантом и попадающий в состав эксцентричной поп-группы, возглавляет которую таинственный и загадочный Фрэнк.",2014-05-09,2014,6.85,1723,1000000,1897363,95,"комедия, драма, детектив",en,False,posters2/171372.jpg,,
249397,Нимфоманка: Часть 2,Nymphomaniac: Vol. II,"Продолжение истории нимфоманки по имени Джо, чья жизнь была полна множества эротических переживаний, впечатлений и опытов. Она рассказывает о себе немолодому одинокому холостяку Селигману, который наткнулся на нее, избитую и находящуюся в полубессознательном состоянии, в переулке, доставил к себе домой и выходил…",2013-12-25,2013,6.713,3190,2350000,4934725,123,"драма, детектив",en,False,posters2/249397.jpg,https://www.youtube.com/watch?v=7qVlw-QTBB8,https://www.youtube.com/embed/7qVlw-QTBB8
106646,Волк с Уолл-стрит,The Wolf of Wall Street,"1987 год. Джордан Белфорт становится брокером в успешном инвестиционном банке. Вскоре банк закрывается после внезапного обвала индекса Доу-Джонса. По совету жены Терезы Джордан устраивается в небольшое заведение, занимающееся мелкими акциями. Его настойчивый стиль общения с клиентами и врождённая харизма быстро даёт свои плоды. Он знакомится с соседом по дому Донни, торговцем, который сразу находит общий язык с Джорданом и решает открыть с ним собственную фирму. В качестве сотрудников они нанимают нескольких друзей Белфорта, его отца Макса и называют компанию «Стрэттон Оукмонт». В свободное от работы время Джордан прожигает жизнь: лавирует от одной вечеринки к другой, вступает в сексуальные отношения с проститутками, употребляет множество наркотических препаратов, в том числе кокаин и кваалюд. Однажды наступает момент, когда быстрым обогащением Белфорта начинает интересоваться агент ФБР...",2013-12-25,2013,8.027,25982,100000000,407038432,180,"криминал, драма, комедия",en,False,posters2/106646.jpg,https://www.youtube.com/watch?v=W8oTil54t1s,https://www.youtube.com/embed/W8oTil54t1s
138843,Заклятие,The Conjuring,"Эд и Лоррейн Уоррены — детективы, которые расследуют паранормальные дела. Однажды к ним обращается семья, страдающая от злого духа. Уоррены, вынужденные сражаться с могущественной демонической сущностью, сталкиваются с самым пугающим случаем в своей жизни.",2013-07-18,2013,7.54,12749,13000000,321293998,112,"ужасы, триллер",en,False,posters2/138843.jpg,https://www.youtube.com/watch?v=absKE67tv_E,https://www.youtube.com/embed/absKE67tv_E
68726,Тихоокеанский рубеж,Pacific Rim,"Когда из морских глубин поднялись легионы чудовищ, известных как Кайдзу, началась война, которой суждено было забрать миллионы жизней и свести «человеческие ресурсы» почти к нулю всего за несколько лет. Чтобы сражаться с пришельцами, было создано специальное оружие: огромные роботы, названные Джегерами, они управлялись одновременно двумя пилотами, чьи сознания соединены с помощью нейронной связи. Но даже Джегеры оказываются почти бессильны перед лицом безжалостных Кайдзу. На грани поражения у защитников человечества нет выбора, кроме как обратиться к двум весьма сомнительным героям — никому не нужному бывшему пилоту и неопытному стажеру — которые объединились, чтобы повести в бой некогда легендарного, но сейчас устаревшего Джегера. Вместе они оказываются единственной надеждой человечества, последним препятствием перед надвигающимся апокалипсисом.",2013-07-11,2013,6.93,13417,180000000,411000000,131,"боевик, фантастика, приключения",en,False,posters2/68726.jpg,https://www.youtube.com/watch?v=61e_SEjvWio,https://www.youtube.com/embed/61e_SEjvWio
68721,Железный человек 3,Iron Man 3,"Когда мир Старка рушится на его глазах по вине неизвестных противников, Тони жаждет найти виновных и свести с ними счеты. Оказавшись в безвыходной ситуации, Старк может рассчитывать только на себя и свою изобретательность, чтобы защитить тех, кто ему дорог. Это становится настоящим испытанием для героя, которому придется не только сражаться с коварным врагом, но и разобраться в себе, чтобы найти ответ на вопрос, который давно его тревожит: что важнее — человек или костюм?",2013-04-18,2013,6.933,23464,200000000,1215577205,130,"боевик, приключения, фантастика",en,False,posters2/68721.jpg,https://www.youtube.com/watch?v=vhJ2L0je6oM,https://www.youtube.com/embed/vhJ2L0je6oM
72190,Война миров Z,World War Z,"Сотрудник ООН Гари Лейн наперегонки со временем пытается остановить заражение, способное полностью истребить человечество.",2013-06-19,2013,6.836,16624,200000000,531865000,123,"боевик, ужасы, фантастика",en,False,posters2/72190.jpg,https://www.youtube.com/watch?v=3sFXH6V3PBc,https://www.youtube.com/embed/3sFXH6V3PBc
109445,Холодное сердце,Frozen,"Принцесса Эльза из королевства Эренделл, способная с помощью магии создавать снег и лед, из-за случайной ошибки едва не убила свою сестру Анну, после чего начала вести уединённый образ жизни, изо всех сил пытаясь подавить постоянно растущую магическую силу. Когда над волшебным королевством нависает опасность вечной зимы, Анна, объединившись с суровым Кристоффом и северным оленем Свеном, отправляется на опасные поиски единственного человека, способного спасти Эренделл от неминуемой гибели - её сестры Эльзы.",2013-11-20,2013,7.249,17599,150000000,1274219009,102,"мультфильм, семейный, приключения, фэнтези",en,False,posters2/109445.jpg,https://www.youtube.com/watch?v=tr5KB-mYddY,https://www.youtube.com/embed/tr5KB-mYddY
49521,Человек из стали,Man of Steel,"Кларк Кент (Кал-Эл) — молодой журналист, который чувствует себя чужаком из-за своей невероятной силы. Много лет назад он был отправлен на Землю с развитой планеты Криптон, и теперь задаётся вопросом: зачем?  Воспитанный приёмными родителями Мартой и Джонатаном Кентами, Кларк знает: обладать сверхспособностями — значит принимать сложные решения. Но когда человечество более всего нуждается в стабильности, оно подвергается нападению. Сможет ли герой восстановить мир, или воспользуется своей силой для того, чтобы окончательно его разрушить?  Кларк должен стать супергероем известным как «Супермен», чтобы вселять надежду в сердца людей и защищать тех, кого он любит.",2013-06-12,2013,6.651,16239,225000000,668045518,143,"боевик, приключения, фантастика",en,False,posters2/49521.jpg,https://www.youtube.com/watch?v=fTB7O5z67pA,https://www.youtube.com/embed/fTB7O5z67pA
146233,Пленницы,Prisoners,"Келлер Довер сталкивается с самым большим кошмаром каждого родителя: его шестилетняя дочь пропала вместе с подругой. Время бежит, девочки не возвращаются, и паника достигает своего предела. Единственная зацепка - обветшалый фургончик, который был припаркован на их улице, когда девочки играли во дворе. Детектив Локки, возглавляющий расследование, арестовывает его водителя, Алекса Джонса, но вскоре полиция вынуждена его отпустить из-за нехватки улик. Полиция медлит, а обезумевший от горя отец берет дело в свои руки. Но как далеко готов зайти Келлер в поисках девочек?",2013-09-19,2013,8.106,13126,46000000,122127446,153,"драма, триллер, криминал",en,False,posters2/146233.jpg,,
122906,Бойфренд из будущего,About Time,"В возрасте 21 года Тим Лейк обнаруживает, что он может путешествовать во времени. В ночь после очередного неприятного Нового года отец Тима рассказывает ему, что мужчины в его семье всегда имели способность путешествовать во времени. Тим не может изменить историю, но он может изменить то, что происходит или происходило в его собственной жизни.",2013-09-04,2013,7.907,9296,12000000,87100449,119,"драма, мелодрама, фэнтези",en,False,posters2/122906.jpg,https://www.youtube.com/watch?v=a_kZzA5toVY,https://www.youtube.com/embed/a_kZzA5toVY
258216,Нимфоманка: Часть 1,Nymphomaniac: Vol. I,"История эротических переживаний женщины по имени Джо от рождения до пятидесятилетия. Холодным зимним утром Селигман, немолодой одинокий холостяк, натыкается в переулке на Джо, избитую и находящуюся в полубессознательном состоянии. Доставив женщину домой, он рассматривает ее раны и задается вопросом, как дошла она до такой жизни. Джо рассказывает Селигману историю своей бурной молодости.",2013-12-25,2013,6.853,3668,2350000,13545832,117,драма,en,False,posters2/258216.jpg,,
57158,Хоббит: Пустошь Смауга,The Hobbit: The Desolation of Smaug,"Продолжение путешествия хоббита Бильбо Бэггинса, волшебника Гэндальфа и 13 отважных гномов. Их компания обязана завершить своё путешествие к Одинокой горе. Там они должны встретиться с величайшей опасностью из всех - созданием куда более ужасающим, чем все их прошлые противники, которое проверит на прочность не только их мужество, но крепость их дружбы и правильность выбранного пути - драконом Смаугом.",2013-12-11,2013,7.579,14235,250000000,958400000,161,"фэнтези, приключения, боевик",en,False,posters2/57158.jpg,https://www.youtube.com/watch?v=ROyGZDlIt6c,https://www.youtube.com/embed/ROyGZDlIt6c
75656,Иллюзия обмана,Now You See Me,"Команда лучших иллюзионистов мира проворачивает дерзкие ограбления прямо во время своих шоу, играя в кошки-мышки с агентами ФБР.",2013-05-29,2013,7.33,16824,75000000,351723989,115,"триллер, криминал",en,False,posters2/75656.jpg,https://www.youtube.com/watch?v=R-xrTx_82Pg,https://www.youtube.com/embed/R-xrTx_82Pg
109418,Одноклассники 2,Grown Ups 2,"После того как Ленни Федер переезжает с семьёй обратно в родной город, он и его друзья извлекут немало уроков, когда их дети окончат школу…",2013-07-11,2013,6.176,4711,80000000,247022278,101,комедия,en,False,posters2/109418.jpg,https://www.youtube.com/watch?v=t_0ZnR9rNyg,https://www.youtube.com/embed/t_0ZnR9rNyg
72559,G.I. Joe: Бросок кобры 2,G.I. Joe: Retaliation,Во второй части отряд «G.I. Joe» вновь объявит вызов группировке «Кобра» и вступит в противостояние с правительством…,2013-03-27,2013,5.658,5781,130000000,371900000,110,"боевик, фантастика, приключения, триллер",en,False,posters2/72559.jpg,https://www.youtube.com/watch?v=DK67JLwEk7o,https://www.youtube.com/embed/DK67JLwEk7o
139038,Дом с паранормальными явлениями,A Haunted House,"Малкольм и Киша переезжают в дом своей мечты, но скоро понимают, что там уже проживает демон. Когда Киша становится одержимой, Малкольм обращается за помощью к священнику, экстрасенсу и команде охотников за привидениями.",2013-01-11,2013,5.949,2058,2500000,60141683,86,"комедия, ужасы",en,False,posters2/139038.jpg,https://www.youtube.com/watch?v=gAW0TCqrxSo,https://www.youtube.com/embed/gAW0TCqrxSo
109424,Капитан Филлипс,Captain Phillips,"В начале апреля 2009 года близ берегов Африки несколько сомалийских пиратов атакуют и пытаются захватить массивный контейнеровоз MV Maersk Alabama. Команда корабля активно сопротивляется и в не даёт взять себя в плен. Захватчики вынуждены ретироваться и покинуть судно на небольшом катере, прихватив с собой капитана Ричарда Филлипса.",2013-10-10,2013,7.539,7507,55000000,218791811,134,"боевик, драма, триллер",en,False,posters2/109424.jpg,https://www.youtube.com/watch?v=VHNbQk00riw,https://www.youtube.com/embed/VHNbQk00riw
81005,Джек - покоритель великанов,Jack the Giant Slayer,"Принцесса Изабелла, уставшая от королевской жизни, отправляется на поиски приключений, о которых много читала в книгах. Она оказывается в доме простого крестьянского парня Джека, живущего спокойной жизнью. Но однажды, совершенно случайно, он соединяет между собой мир людей с миром великанов. Эти существа похищают Изабеллу. Король отправляет 3-их верных подданных на её поиски. Джек присоединяется к ним, и все вместе они отправляются в мир великанов. Их задача найти принцессу, и помешать кровожадным великанам захватить их мир.",2013-02-27,2013,5.893,5251,195000000,197700000,114,"фэнтези, боевик, приключения, драма",en,False,posters2/81005.jpg,https://www.youtube.com/watch?v=i7aGbu7eBYE,https://www.youtube.com/embed/i7aGbu7eBYE
93456,Гадкий я 2,Despicable Me 2,"Чтобы позаботиться о девочках, Грю бросает коварные дела и теперь сам по поручению секретного агентства борется со злом.",2013-06-26,2013,6.9,12008,76000000,970766005,94,"мультфильм, комедия, семейный, фантастика",en,False,posters2/93456.jpg,https://www.youtube.com/watch?v=gxANk1e8R10,https://www.youtube.com/embed/gxANk1e8R10
116745,Невероятная жизнь Уолтера Митти,The Secret Life of Walter Mitty,"Кто сказал, что в сердце маленького человека не могут жить великие мечты? Даже скромному и незаметному служащему хочется иногда совершить пусть безумные, но геройские поступки, поверить в свою силу и мужество. Почему всех спасать должны исключительно супермены?",2013-12-18,2013,7.225,8287,90000000,188133322,115,"приключения, комедия, драма, фэнтези",en,False,posters2/116745.jpg,https://www.youtube.com/watch?v=d3P2DkewcKI,https://www.youtube.com/embed/d3P2DkewcKI
76338,Тор 2: Царство тьмы,Thor: The Dark World,"Могучему Тору предстоит вновь сразиться за восстановление порядка в галактике, встретившись лицом к лицу с древней инопланетной расой, ведомой злодеем Малекитом, который жаждет установить в девяти мирах власть тьмы. Столкнувшись с врагом, более могущественным, чем сам Один и всё воинство Асгарда, Тор должен собрать силы для решающей битвы. Его ждёт опасное путешествие и долгожданная встреча со своей земной возлюбленной Джейн Фостер. Сможет ли Тор рискнуть самым дорогим, чтобы не дать тьме воцариться на просторах вселенной?",2013-10-30,2013,6.511,18361,170000000,644783140,112,"боевик, приключения, фэнтези",en,False,posters2/76338.jpg,https://www.youtube.com/watch?v=DJiUcexu9mY,https://www.youtube.com/embed/DJiUcexu9mY
171424,Зелёный ад,The Green Inferno,"Группа студентов и активистов путешествует по Амазонке, их цель — спасти вымирающее племя коренных жителей сельвы. Но авиакатастрофа рушит их планы — студенты становятся заложниками племени людоедов, которое они так защищали.",2013-09-08,2013,5.747,1592,5000000,12931420,100,"приключения, ужасы",en,False,posters2/171424.jpg,,
204082,Последний рубеж,Homefront,"Фил Брокер - бывший агент из отдела борьбы с наркотиками. Фил переезжает в небольшой город вместе с семьей в надежде забыть прошлое. Но он узнает, что город только со стороны кажется тихим и спокойным местом, на самом деле он кишит насилием, наркотиками, а всем этим заправляет злодей по кличке Аллигатор...",2013-11-12,2013,6.943,3865,22000000,51695362,96,"боевик, триллер",en,False,posters2/204082.jpg,,
49519,Семейка Крудс,The Croods,"Землетрясение уничтожило дом доисторической семьи, и теперь Крудсам придётся искать другое пристанище. А вокруг новый и опасный мир! Им на помощь приходит молодой кочевник Малой, передовые взгляды которого наталкиваются на консервативность главы семьи Груга. Но только вместе они смогут выжить и достичь своей цели...",2013-03-15,2013,6.941,7544,135000000,587204668,94,"мультфильм, приключения, семейный, комедия",en,False,posters2/49519.jpg,https://www.youtube.com/watch?v=Fh14KTTAgOg,https://www.youtube.com/embed/Fh14KTTAgOg
101299,Голодные игры: И вспыхнет пламя,The Hunger Games: Catching Fire,"Сумев выжить на безжалостных Голодных играх, Китнисс Эвердин и Пит Мелларк тщетно пытаются забыть о том, что произошло с ними в Капитолии. Но президент Сноу, диктатор государства Панем, и его клика не готовы оставить девушку и парня в покое, считая их опасными.  Власти решают устроить показательные Игры, в которых примут участие победители прошлых лет от каждого дистрикта. Жребий брошен: Китнисс и Пит вынуждены вернуться на Арену. Вновь они лицом к лицу со смертью — ради своих близких, ради своего будущего, ради своей любви!",2013-11-15,2013,7.4,18469,130000000,865011746,146,"приключения, боевик, фантастика",en,False,posters2/101299.jpg,https://www.youtube.com/watch?v=bJx1hEX2I2E,https://www.youtube.com/embed/bJx1hEX2I2E
62211,Университет монстров,Monsters University,"Майк и Салли — самые опытные пугатели в Монстрополисе, но так было далеко не всегда. Когда они встретились впервые, эти совершенно непохожие друг на друга монстры терпеть друг другане могли. «Университет Монстров» — история о том, как наши старые знакомые прошли путь от взаимной неприязни к крепкой дружбе.",2013-06-19,2013,7.051,11338,200000000,743559465,104,"мультфильм, семейный",en,False,posters2/62211.jpg,https://www.youtube.com/watch?v=j-rUryEhzRQ,https://www.youtube.com/embed/j-rUryEhzRQ
145135,Мрачные небеса,Dark Skies,"После того как серия тревожных событий врывается в мирную жизнь семьи Барреттов, они пытаются узнать, что за страшные неведомые силы стоят за всем этим.",2013-02-21,2013,6.355,1957,3500000,27858103,97,"фантастика, триллер, ужасы",en,False,posters2/145135.jpg,,
